"","user_id","name","review_count","useful","funny","cool","fans","average_stars"
"4464","9sDNyyANgUMNg0RsuR0E7A","Alex",70,294,315,310,1,3.67
"4465","rRU--1cz5n5Sb5A-FT0CpQ","Heather",8,0,0,0,0,4.67
"4466","C1K9f47La7uRQclSAF_p9w","Kathy",27,0,0,0,0,3.63
"4467","H1CBgGpDezdxTXlfU70Osw","Caitlin",10,0,1,0,2,4.27
"4468","YyEAje9qnrvnD-BJ33XOmw","Ricky",26,7,3,3,0,4.1
"4469","jG0Xwbb04PLnacSf5SgWmQ","Richard",17,0,0,0,0,1.65
"4470","UNb9r8__MMVsAZFkpEJnew","Alison",139,8,6,4,6,3.88
"4471","tmXKw1aygYiePQhrycCB5Q","Julie",23,1,0,1,0,3.91
"4472","dVTqa6_PdjYgkd6YwZs-HQ","Johnny",14,2,1,0,2,4.14
"4473","_6Zg4ukwS0kst9UtkfVw3w","Sylvain",132,3,2,0,3,3.4
"4474","Ea7LchtR8FbvXBzJq7IVug","Yousra",1,0,0,0,0,1
"4475","8ZBMZTpjUKw66TYimr4S5Q","Pamela",8,6,0,0,0,4.13
"4476","JnpttMqTs5mmLNftdlzD1Q","Tomara",4,15,9,6,0,4.25
"4477","XgdsYNJj9Jpta2H5jv_pRg","Tina",16,1,1,0,0,4.12
"4478","d5KEW-2mILNf6FieZwDyEA","Tim",53,32,8,2,1,3.67
"4479","IhHzmGTzX1JxLHjKX4YyNg","Yennee",23,0,0,0,0,4.52
"4480","71jolFBwI82aCPxvMX1y5w","Chrissy",84,46,25,29,4,3.95
"4481","pe98doSx5z48vsSmYFWEOQ","Mallory",29,1,0,1,1,3.84
"4482","mTjE4UO5apUcaD2IDsGZig","Mariann",9,6,0,0,1,3.07
"4483","XK9riyKgdf_v7uPc4fbrDQ","Rose",68,69,17,1,0,3.64
"4484","9M3bU8V1X7fYmgddLN-XqQ","rozanne",13,0,0,0,0,4.92
"4485","L4dwiqRrQRW4AP1vnOD7hA","Jake",8,1,0,0,1,4.3
"4486","dI-PrPBJYdah0RzVjj-0fA","Kristin",8,0,0,0,0,3.88
"4487","ARMs2Lb90Ens4T0ez0W9ow","Liezl",129,107,77,67,1,4.12
"4488","Qnw_lHGrrkzP1U3VUeRiBA","Tara",8,1,1,0,0,4.5
"4489","75FhxiF_0ROnN1lURSoyrQ","Anna",2,0,0,0,0,3
"4490","4Gbq5r5Xp34ofXl8K-8QPw","Mir",32,17,16,3,3,2.94
"4491","-pG4fm6eWoGLP6fIsFBvzw","Teri",390,102,66,19,35,4.23
"4492","jqFdVLWIAuZ4olXcDAkXkQ","Janet",134,2,1,0,2,3.62
"4493","FqNJxZ3zkcF-o-QUXz4yeg","April",216,95,17,540,15,4.37
"4494","Mq_WrnnAsKJSHsxpEpB_WA","Alex",56,182,46,12,3,3.66
"4495","wLuc66bIM1HMU5zGZPdUQg","Dallas",110,18,11,14,5,4.3
"4496","cuVrNmt7_WtBn1uz5L_p0g","Mike",1725,121,98,180,63,3.5
"4497","81zFefwJwuV3pUYRUz9B_A","Sherry",17,13,1,3,2,3.88
"4498","QaStgt-W7m864_pT2Up4ZQ","riza",5,0,0,0,0,4.8
"4499","2zf3e7CjHk9O8tqLqcbnIw","Karl",20,2,4,3,0,3.28
"4500","F-TYd6eIvMIyInQrhW6oEA","Kristen",183,2,0,0,15,3.74
"4501","VPlfNNAlVtvgFob0QMd1XQ","Megan",2,4,0,0,0,3
"4502","O-ayOa03vm3zEipLd5WwIQ","J'en",64,35,8,3,2,3.24
"4503","DbO-4CXHyPbPk2PECjcFOQ","Sarah",41,46,6,12,0,3.82
"4504","avmRUkWovTsaDqKiNKdivQ","Natalie",244,36,17,8,23,3.76
"4505","dk4HooDrAm5BmXpya_ZHOQ","Ace",23,0,0,0,0,3.46
"4506","EyYVD9n7PlYYLTSEQ5t14w","Arlene",150,79,26,117,17,3.55
"4507","f_3qTJ5ENCa85Xbt5WYqog","Kari",28,13,8,3,0,4.21
"4508","-UsOWfiz6IVAhZzWhzhT9w","Annette",162,56,45,18,6,3.57
"4509","SOiGhaVa5EZofebdy9un1Q","Melanie",8,1,1,0,0,2.88
"4510","Ltc8h_i6Zli9tWKqn4jgTA","Dorine",2,36,1,5,0,2
"4511","68tj6UvoQhvqpxIO6NKyJg","Danielle",4,0,0,0,0,5
"4512","FsSJfsjUQjeq1vn_gCXQeA","Theresa",19,0,3,0,1,4
"4513","SKz25jeK96R2wiylQiRgAA","Nicole",16,51,1,1,0,2.44
"4514","VoJGM4B4bw1myAV3H8tB3g","Matt",8,6,3,0,1,3.89
"4515","e3zojPmUy-2vW48PWn7Fpw","Rowy",33,12,8,6,2,3.61
"4516","M0xhzZG_GsDLkOvvjyiBhg","Lauren",32,6,10,1,1,3.88
"4517","yD8QzfKOy7K_z7-TcNvGyA","Eric",4,3,0,0,0,4.75
"4518","OP7nO0dIaYW0O6DYX8-azQ","Charles",98,26,24,8,11,2.67
"4519","myAnUZB5qmOllj39L3nv-w","Carter",3,0,0,0,0,3.67
"4520","LctYWRqQgisPr6fJgcWWRg","Pete",5,1,0,1,0,3.2
"4521","AtKPr9zQb7lzHi3XbQ3-NQ","Aliria",25,20,10,4,2,4.27
"4522","-OrC0fFsSfEGRs0Eh7q5Cw","R. Slade",15,0,0,0,4,3.87
"4523","EezPc_0Ix5BZsZ--fDBHvQ","Holley",12,3,2,1,0,2.93
"4524","BtFFmo97GvYL2i7iZ33Kig","Salom�",108,39,5,1,2,3.41
"4525","V7BwgPV9st-7coMmHh7rWQ","Isabel",52,40,17,3,5,3.21
"4526","0bETFVSklflkOPknqdjANw","Sydney",8,0,0,0,0,4.13
"4527","5TkBKdUXpDwkt4v4xvY4KA","Rachel",27,0,0,1,0,4.37
"4528","nXKpRU-9EjwzudpYjgdNnw","Darren",19,0,2,0,0,3.6
"4529","QZj3eR57FT3DDD0Nkxdunw","Bob",17,2,0,0,0,3.84
"4530","ET_uuKWT1A6RJi99JSIgbA","Melissa",3,0,0,0,0,3.67
"4531","1Gs4FFIdyQuNH2XGFWIhNA","Phil",23,12,3,4,2,3.22
"4532","zJBRwi2nJVgyv101fTxRWg","T",43,0,0,0,1,3.49
"4533","m8zgB_IRd27ALxosInS6Hw","LaLa",5,0,0,0,0,5
"4534","xybMPV58lEpWbtxwat2f1w","Teague",7,1,1,0,0,3.29
"4535","bg-XjXTH89CBU7Xl5OOnOg","J.",11,0,0,0,0,2.27
"4536","iNnsKtxjI9-Q24IBGUHMqw","Specsandfrecks",13,0,0,0,0,3.31
"4537","lryC2HFrQlyzBFJMOL43mA","Lisa",5,0,0,0,0,4.33
"4538","ZOqwJDdDKB_x-uhyUp2zOA","marc_von_me",35,0,0,0,0,3.46
"4539","J7LAjUlhSFPcUu4eJ-B-5w","Mary",1,0,0,0,0,5
"4540","0rYh9MHjNh04Lmw60QeEdA","Sue",6,0,0,0,0,2.14
"4541","JhvpfwHZ5MM8wKfSf7uNVg","Ms",3,8,0,0,0,1
"4542","W2DqLl58xWHWezBRJGid8w","Julianne",5,0,0,0,0,4.6
"4543","uSYMtE3wIZYxiGY-y6FDUw","Charles",20,9,2,0,0,3.8
"4544","4Epm8yxzTcYOBg7HDrnkDQ","Bear",7,1,0,0,0,1.57
"4545","kJo59aTVdaC68hEQ9E8H5w","Go",2,0,0,0,0,4.5
"4546","sk4Ic7dIX_Rdoem4jaxvvw","y",1,0,0,0,0,5
"4547","BsMZ1yPFqWVCgJq0jdpGnA","Van",1,8,6,6,0,1
"4548","nlp_gD4G47G1W3favP3ZwA","Eliza",5,0,0,0,0,5
"4549","966-OoV-uityyZ7BA1Ofjw","D",2,0,0,0,0,5
"4550","iGpYJ8W7F0lRrRkpV-inoA","Heather",54,0,0,0,0,3.74
"4551","4ZuBKxlEk9EkqTZSfca24A","snowwh",1,0,0,0,0,2
"4552","ObxijPBxaF0vtJS9HB7tsQ","T",3,0,0,0,0,3.67
"4553","bWEXJnkJw01IkJXqiv9_9g","LarsLem",10,0,0,0,0,4.9
"4554","ZQuBUKjxci9TrObUR4DAsw","Chas",14,3,3,0,0,2.5
"4555","tI98yI308unKTz25UFsZKA","Leigh",12,1,0,0,0,3.42
"4556","dvymG4AX0XiGkN3xRWqs0Q","Eric",5,0,0,0,0,4
"4557","EVTsbKSZ8GRpUl8Hf8bTng","Doug",6,0,0,0,0,3.83
"4558","O0UnxdkpLwQ7nW_ihGF3UA","Andrew",8,1,3,0,0,4.7
"4559","_fReV4ikrrMdFBJXas4aog","Niecy",2,0,0,0,0,5
"4560","OLd3kSQ6e62nntoiiRvrZg","Desdemona",19,5,15,0,0,3.2
"4561","jo7r2YHS_-mqutpB2k1nPA","kityk",18,0,0,0,0,4.17
"4562","QIfUiuH6J3FVlSgzevHAsw","Valerie",18,0,0,0,0,4.2
"4563","FfW9FSx19UmHCb6p45bjIA","Jim",20,1,0,0,0,4.1
"4564","3JEdbJizUiuk0CI7DbGAdQ","Jay",3,0,0,0,0,4.67
"4565","7bxrrcaTh9Rjs7BfBnNS7Q","Mike",9,0,0,0,0,4.44
"4566","K9_5QGq94sKtXAHLnp0rGg","James",15,2,2,1,1,3.93
"4567","55gtLfHC9RfYzkyNoHZXAA","Mandy",1,0,0,0,0,5
"4568","kfW3ELL6t9QNL4T5VjQc5A","nat",4,0,0,0,0,5
"4569","bhrh6Z03sas3osDNIOIqjg","Mof",0,0,0,0,0,3.23
"4570","kNMtMMIKtiyx1eBnizH3cQ","Ashley",13,1,0,0,0,4
"4571","AkodbtKKKUyhVGx5sZDr5w","Eric",12,6,3,1,0,2.12
"4572","kGNC8qipj3i3BS_9CAuoAQ","Tessa-El",6,0,0,0,0,3.5
"4573","u1wvT2sw8a_-iGq2qPQBXg","Margot",1,0,0,0,0,2
"4574","I-Z6-jcsTDI13apCg_7YlA","Ninocka",2,0,0,0,0,5
"4575","3BFYrUCDBfHL-o9Jtq35Zw","Eva",3,0,0,0,0,5
"4576","gmgjk4k9oPn5z8UPm0LBlg","Sharon",1,0,0,0,0,5
"4577","GZoSaa5Tw1aNd-hwZDSsgw","marcne",0,0,0,0,0,3.49
"4578","rmrWugKO05dUQoRukof1HA","Brian",23,2,0,0,0,2.39
"4579","wTVl4owjHa278i-fxmYcCw","Lady",37,1,1,0,0,3.19
"4580","4O_7DIpm1DDWRjENSLZpog","Bigoudi_1",1,0,0,0,0,5
"4581","kdkChb_R2P4cueKm6Lvziw","ufo6",0,0,0,0,0,4.05
"4582","6V-ebER_tKSpgesdmEPmJQ","Jerry",1,0,0,0,0,5
"4583","br9hkOIpT6aOjvejelkGKQ","S.",173,14,5,0,0,3.32
"4584","i0amFLySqWI4Mg9TFhh1hg","Ann",5,0,0,0,0,2.4
"4585","ZlL17_0AMeQFj7GN8P5dOQ","Darryl",1,0,0,0,0,1
"4586","WFpSu7EZ5-0BP_6hSIP-2A","Sandra",5,6,3,0,0,3.67
"4587","DAL9LJ6U2kaFzdheTuyJFA","Sheldon",14,0,0,0,0,3.86
"4588","FZjsSjNncG-9WX7xAHGT7Q","Caryn",21,1,0,0,0,4.19
"4589","jaflIPD64H7R6_SCjEvIhA","Georgia",1,0,0,0,0,1
"4590","hMZ3_yBErMi-pFcquyLJWg","Alicia",7,0,0,0,0,5
"4591","CimpqIGXgpfyTA3PBJimmg","Terri",32,5,2,1,2,3.91
"4592","w9-MFxIORCIttQGyllxKyQ","Ian-Sebastien",16,0,0,0,1,3.88
"4593","M4rCIDh8BSd7CucCiLSQgw","Andrea",15,0,0,0,0,3.4
"4594","GBTmuTptQrgwrPyIHFprsw","John",23,0,0,0,0,3.83
"4595","Cx3faolJoHB7ehUe-zbm-w","suz",1,0,0,0,0,5
"4596","T46o3dveNhdb3cMrKSrZDw","Stephen",3,0,0,0,0,3.33
"4597","bzr_0nI9r46OMtWO0jTJLw","Tanya",2,0,0,0,0,5
"4598","vGmHDTmCP3o7U-ENaVrMsQ","colalight",3,0,0,0,0,3.33
"4599","iCJMQp3WZuRON4AmzXJmZA","Cheryl",38,0,0,0,1,3.5
"4600","2iRyEolDQn1OSpyK6icJPQ","David",30,4,0,0,2,3.13
"4601","QRXsIlJoL_Ar7IRzU94jzg","Nicole",21,0,1,0,0,4.33
"4602","uudGcCNrslphSERUGM3m8w","Pao",11,4,0,0,0,5
"4603","pS1EASFiokc56rOtWbZF_Q","Miakko",11,3,1,0,0,1.64
"4604","430A-6BGUSw-m6nDR7-pAw","Jambez",9,1,1,4,1,3.3
"4605","FSN8kNTktUv1TQb0-_G_qw","Liam",6,1,0,0,1,2.83
"4606","J-_xnDVAkSNXZ3Gy88nWlA","tara",16,7,1,2,0,4.33
"4607","dixonnC1ioq7lT4u2h1tPg","Brandon",8,0,0,0,0,4.13
"4608","YBvrBEN2iGrKc9i0jnanwQ","Janelle",9,1,0,2,0,4.4
"4609","yaUm52hg3f4A8O3pFXRqIA","Johnathan",72,81,29,43,9,3.86
"4610","jsvFnhPdQNFUnvVckZYpmQ","Philip",3,3,0,1,0,2
"4611","ZR__aVEvCBRBHa1EvLZXww","Mrs",19,1,2,2,1,4
"4612","hNEN8YsGzG1r8becnAa-eg","Bunger",48,26,1,1,1,3.46
"4613","bpkuAjo41dYpDyJDaSCPDw","Leigh",17,6,0,0,1,3.82
"4614","McICuahVvr1NJF1YKbDFQw","dan",55,0,1,0,3,3.73
"4615","aAVaN6Zw6-cRm5nftmOVJQ","june",128,30,0,3,1,4.04
"4616","TCmK0fMYXrdMUR_fBTJ_vg","Chris",20,7,1,0,4,4.48
"4617","DwdmuMuNABGD6tebN6QD7w","Brenda",14,4,0,0,0,4.29
"4618","iSdSNh1hjdE33LOwrFnFrg","Jeff",14,0,0,0,0,4.21
"4619","vtsRy9LmwJiTYb8AMtoFcw","Alanna",81,22,8,4,11,4.05
"4620","O3jJ6NjzDZr0Ns8fvrBnmA","Rex",10,2,0,0,0,4.55
"4621","u7EUiPG9ad-BeDUxm9eQUw","Richard",6,0,0,0,0,5
"4622","PSBr4nhGASsjYYk-35dwfw","Chen",25,2,3,8,1,4.62
"4623","l_iUk9quLiveA7sT_E2kcg","Barbara",128,56,21,22,3,4.05
"4624","ZZe8iaibNCp4uGBcgxf93A","Tess",10,1,0,0,0,4
"4625","4pc5DZXIYuFXa6WOahA46A","Kristy",10,0,0,0,0,3
"4626","mjbXVWtd7bBfN04ITSHwRw","Rebecca",23,7,7,1,3,3.6
"4627","Oce9RryvQopBMvV3JZhfRQ","Louise",12,4,2,0,0,3.88
"4628","DbJK-r1kK0q_o3imBQxgTA","Rachel",28,2,0,1,1,2.69
"4629","2n7tXHOBho4snnFo9rbjbQ","Tammar",29,7,2,1,2,3.31
"4630","fIWJY_J3MzhzHb1jskDTiQ","Danie",9,2,0,1,0,3.33
"4631","5ZhTqc1kumWjFu0azsEo2Q","Paul",9,0,0,0,0,4.89
"4632","jDvMcjDeUUwZ9-gT_Xq2TA","Devin",22,2,0,0,1,2.5
"4633","17Dz-r5uqiL2ljGjXyb6ZQ","Cathy",11,0,0,0,0,4.27
"4634","M7txRyQitNcPtnT-IK5Apw","Kendra",7,14,2,2,0,3.86
"4635","rMCgPf-3BOZpRmbO1Ns_Pw","Jazmin",11,0,0,0,0,3.36
"4636","m-O8fSe3PwHsE3NuGUrY5Q","Kathy",2,0,0,0,0,3
"4637","wHfGFBG3zYx6yKcHRVRXaw","Lori",2,0,0,0,0,3
"4638","Sl00cGNpyejCfQ3wFlBaMA","Johanna",10,0,0,0,0,5
"4639","tRcioLSUQb_KrT665YwtBg","Dauna",26,5,0,0,0,3.63
"4640","sI1AEPejbOupnZRDNlcvaQ","Helen",98,7,4,9,4,3.62
"4641","DLuo7tyusy2zgAq7AOYf3w","Ellen",6,0,0,0,0,4.5
"4642","GOEayCskQQ4KqBIaW669Sw","Ana",34,0,0,0,0,3.57
"4643","Nq5MG3huYtlwhPHQC5Dd0w","Alan",13,4,0,0,1,3.07
"4644","-HlCe-Ya-4CE2huuEk2_1g","Susan",49,45,44,11,5,3.04
"4645","jL2FRH9igbs2sIvXBsXzdA","Jarrod",54,38,8,1,0,3.02
"4646","-z0y9RqlX1GaOe9BU29Zpg","Frank",9,1,0,0,0,3.11
"4647","VnSDkHzvWQpu6P2ehqIU3A","Daniel",53,1,0,0,1,3.75
"4648","bWWG6uGvyIJVS7_PYSLdaQ","LB",10,1,0,0,0,2.8
"4649","W1m1b6GmEeqvPYFPLmoejA","Ethel",36,0,0,0,1,3.73
"4650","6Ph_x7aMz-HNQ9bPc0_x1A","Lindsay",4,1,0,0,1,4.5
"4651","Pq3B3-e6FiJEn4eTWmD5jw","William",15,0,0,0,0,4.35
"4652","kbHX4oQJ079nxrPkIJxhFg","Thom",2,3,0,0,1,4.5
"4653","dyN2EF_BHaRMxzJ5D6t3bQ","Luke",18,2,0,1,2,4.4
"4654","WqvdxNGaYWG9uwmY2PWvBg","Julie",18,26,12,2,2,3.78
"4655","7fHmEe2V87xvN6MAEhFHJA","Dr. M",39,65,24,55,4,4.16
"4656","jqyS91iI63nyztPAvRk1AQ","Rahul",470,9,0,6,5,3.76
"4657","56c6V5LqoJx-Qsohd0STZg","D",184,63,42,40,12,3.32
"4658","peVsgFj0qa8SErmzIDM0lg","Amy",219,118,35,35,19,3.61
"4659","8b8tlDCc2HE9G7rLEMF2lg","Long",39,2,1,0,1,3.53
"4660","sRrl6zoyLYRTVlhdn25hhQ","Judith",137,17,6,43,6,4.26
"4661","mn9ahu1Ltqj-dLGeVRAG8g","Helen",11,0,1,0,0,2.71
"4662","KqMm55-aglANR78Ov7zGig","Mercedes",30,52,23,6,0,2.97
"4663","0lgr88M1Wdzy9iBQbL6L2g","Rachel",5,0,0,0,1,4.8
"4664","mnJvynzRIYptrjyKtEBiTA","Daniel",147,1,1,0,2,3.5
"4665","Vue9_VsoYdF8h5G4T-_-8g","Espy",11,13,1,3,0,3.92
"4666","6lTjBc1R9Vdxi0jdcHVsDQ","Starr",48,20,15,2,0,3.76
"4667","p2U3s3Sgb2TatdMMIMjqcA","Angela",14,4,1,0,0,4.2
"4668","AVZ_28NAKIVXYSrkuOytSA","Cory",9,0,0,0,0,3.67
"4669","x53Dwd0eSh8wuqCI7_fVLQ","Anna",27,4,3,0,7,4.23
"4670","IY5GzaDKsYdZBJn8yVbyRg","Shelley",12,1,0,0,0,3.29
"4671","tEL3F8Y1aL5UDNbSrxTTDQ","Livia Helena",5,5,0,0,0,4
"4672","CAe4RjsoKwQscSscmvIRcw","Maeli",5,0,0,0,0,4.8
"4673","NOR93THAvtPUrJlzP9a3pA","Pamela",63,67,3,1,2,4.01
"4674","eLiRuLdcgmXxZ3FCsF8j-g","Eddy",6,0,0,0,0,2.17
"4675","WSS_IdtIg42NvpxF7_jvJw","Jonny",107,161,63,13,3,3.68
"4676","NXXC2iU0o3tDVu6YNaW3Ww","Matt",36,1,0,3,1,3.76
"4677","Qc9ebAxuIVVywCwJjZ3dcQ","Danlan",22,1,0,1,1,2
"4678","PPfXXd8aa_D6X84FKtfnlA","Paul",14,10,0,0,2,3.64
"4679","pr8_C12oHakeNB4ZPp_dig","Celeta",160,23,4,2,7,4.28
"4680","y2tz7GDFKKcOLpqUKHB3_g","Luke",3,0,0,0,0,4
"4681","Um2iec4NKMXVpJEME3PfKg","Kit",36,10,3,1,2,3.47
"4682","Oa8qpmqEfy1M9ijKmIZTtw","Melanie",67,12,11,0,1,3.03
"4683","nbVhicAu_-rOrXKh7xV2dA","Jason",113,4,0,1,1,3.71
"4684","at41ymjb1OVu34ii08bCEw","Abby",100,19,8,2,14,3.88
"4685","7kMfuFh7h8PYbcHrqSyqZg","Heather",132,14,0,0,12,3.96
"4686","8Y5UkP0JDftKWhnnOjLOTw","karen",1,0,0,0,0,1
"4687","QaE_7izb2B7IUKlzr5KxeA","Shea",25,33,20,17,2,4
"4688","prwAHNASEunJx6hDBvBMlg","Richard",4,0,0,0,0,3.6
"4689","aGEv6zsK7pvlPWAIhdjwMA","Chris",5,0,0,0,0,2.8
"4690","g_ypYy6F_fyBbeWOJQIJCg","Jane",28,5,4,2,1,3.43
"4691","ntYQMTYR6XEa1vz1UPYAtg","Jennifer",9,0,0,0,0,3.36
"4692","LLLvqgYj_0U4EcdlMtksBg","Jess",5,0,0,0,1,3.8
"4693","GBsEsXooLRGLhTbGA2YrGA","Sarah",34,46,44,30,1,4.05
"4694","kDfPzQZu-EYhzVsuqQ1O0Q","Ray",22,16,0,1,2,2.36
"4695","sZVSl4ZrLvTJtKHZMtvb2w","Lozz",157,0,0,0,4,3.39
"4696","azA_-BOa0tf8wkg86VWiew","T",2,2,0,0,0,3
"4697","AHfcoYs3FlRqFLTJ2h1OLA","Mike",3,0,0,0,0,4.67
"4698","njwk2KvHnpBmNdnYp3h4pw","Oscar",1,0,0,1,0,1
"4699","5koQo0sziGj1p9NtzrfZXg","Colleen",7,1,0,0,0,4
"4700","NGhwR5JzU6_9dOQRkWmaxQ","Rob",18,1,0,0,0,2.58
"4701","6GXmNKfj3qL4doXJPG0Yzg","Saeed",3,0,0,0,0,2.67
"4702","sV6E1rWF_hc50DSnu89Lfg","",2,0,0,0,0,5
"4703","e3MJAgeQzorQ4F1B7g53BQ","S",2,0,0,0,0,4
"4704","4QBeyjfFfp-q0KXJqqX4NA","alib",18,0,0,0,0,4.56
"4705","ppqoeqmLyQifsC9kuWC46A","Catherine",4,0,0,0,0,5
"4706","VTqHAz3lADqwjxc1_014DA","Kayla",11,1,0,0,0,4.36
"4707","fUVWeEOuSFWhgkXVJo8y3Q","John",5,0,0,0,0,3.4
"4708","Whr-9_vuFh4tUgf07sq6KA","Paul",5,0,0,0,0,2
"4709","5rzFOoZ83V0lGRarKdIVbg","advi",3,0,0,0,0,1.33
"4710","EyDx39yKrB4I-8MkdioGEg","Dean",15,0,0,0,0,3.33
"4711","ZDWPS8Rc9W0qCsXdG7fg3A","Heather",17,1,1,0,0,3.88
"4712","CAXzO5Q9Zw6P0f4PyPRDbA","Sally",2,0,0,0,0,1
"4713","EKLaVCv0tt-OpKCW-UprtQ","Dan",2,0,0,0,0,3
"4714","0iL5V6OzHrWE-CJXgsXvdQ","Alis",32,0,0,0,1,2.45
"4715","WrIG89EHAf6jEf3tbX_DJQ","Mike",32,0,1,0,0,2.11
"4716","gZF3z_ySmlI_G5OQC-PLEQ","Meow",8,0,0,0,1,3.25
"4717","naV_W9_1ALQ0GENiGFIy6w","Ni",83,0,0,0,0,4.21
"4718","bxDU64wEYiDSzu-bMXVS9g","Peppi",0,0,0,0,0,1.33
"4719","ZiYySFXIqJrv6H7Qn1Np_Q","island",2,0,0,0,0,4
"4720","p8UfcEN8S0gDsf4JJMag2w","clairemoo",54,0,0,0,0,4.02
"4721","phGQfF33XoAWFZbANyG5JA","Jonathan",2,0,0,0,0,1.5
"4722","zlPNcXJ0njotdKd1kBlHCA","Harry",1,0,0,0,0,1
"4723","ftNBADTOy22KyA9sqnE0Ag","Stephanie",5,0,0,0,1,4.4
"4724","s7lqT_EJoQFrV8FiiKbc1g","Suzy",1,0,0,0,0,1
"4725","sPrNAu5K9mDw4gzyq4n6vw","Jocelyn",14,0,0,0,0,4
"4726","HbN9uceDYR33uuWeAjyp-w","Don_Gour",10,0,0,0,0,3.5
"4727","3YsJX535bSpKNmwBhwuprA","chad",8,0,0,0,2,3.5
"4728","-1u8BZvDes1Wx5WrYC2eYw","liebschers",4,0,0,0,0,4.25
"4729","Cw3aLTI69F2PcNQcDIR2nQ","Amy",39,9,0,1,0,3.83
"4730","Hu2aR5KAA7WM7r1lNqrP3w","Nancy",3,0,0,0,0,3
"4731","idU9CHdQSFJs7XgH6RvHfw","Fang",3,0,0,0,0,3.67
"4732","NBsieVM_akAQzfd00oQaHQ","Danny",29,0,1,0,0,3.06
"4733","XJcXvxQXyQWmXwBRE-gxbQ","Hector",57,14,15,8,0,3.21
"4734","tVmEumwg2FRhe38Q-kfe2A","Schlumpfine",138,0,0,0,0,3.88
"4735","SBuSYFcTycaQHYBjdRmh4w","michael1",0,0,0,0,0,3.39
"4736","NGKlW-6DMuL73uSEFJyLyw","Rod",54,4,3,1,0,3.58
"4737","QArgdqf50UhjyGnvXYvuCw","David",3,0,0,0,0,3
"4738","JpFUk_QhzXj76c2-6kwe6w","Not",6,0,0,0,0,3.67
"4739","51eU_910FEuzlcT0gGkI6g","lilapause-h",16,0,0,0,0,3.38
"4740","1qd6pFNi8j2KOI_VpJVkOg","Waleed",1,3,0,0,0,5
"4741","uRWVqJRs3NrqZyHFiRmERQ","Katy",4,0,0,0,0,4.75
"4742","9A7D26Y0YRxcZRLVlBfWXg","Michele",6,0,0,0,1,3.14
"4743","ckkz6SWk7hR6HFhrpsOAGQ","Mark",11,0,1,0,1,4.08
"4744","SlPjbzHJpJsJmbXGaH8tIg","Stacy",5,0,0,1,0,4.2
"4745","PM9KEkLNoH9p4LeR49N4WQ","Natalie",18,0,0,0,1,3.47
"4746","XzGzLvh3g6bSC_ZvXjlYrQ","C",9,0,0,0,0,4
"4747","CvdRmm14ymI4i2Oy3UiA7g","Patricia",1,0,0,0,0,1
"4748","yCi64BhQuUpy9JseDxRF1g","Laura",3,0,0,0,0,5
"4749","zqnN8SiSQqEqso_H2iYotA","Steven",5,0,0,0,0,4
"4750","YW4EfpUvIKnsN0UFhkc53w","O'Neil",15,2,0,0,0,4.71
"4751","rSarkkY0J4YhUGf2EOHmuw","Michael",116,28,6,1,4,3.86
"4752","gQxCuPge4Vr91OKSh4XdsA","Laura",7,0,0,0,0,2.43
"4753","NxkClnKLlivj66jVesi_vA","Ann",12,815,37,28,0,4.38
"4754","ifN4zDOzYHt3RxEKW6Rc0Q","Val",88,0,0,0,2,3.41
"4755","_oLFnD44LBsLHtcfs825fQ","Morgan",49,0,0,0,1,3.87
"4756","7Ooh6ezR78GTyubciD0SOQ","julie",17,6,4,2,2,3
"4757","G4zWZCjkgXRJ4Hg_CbeZiw","Betsie",1,0,0,0,0,5
"4758","7kfJk_NtOslC9jPk2Koz3g","Yvonne",131,35,18,20,8,3.65
"4759","-VGJZRdnniTxDNPpIq-QDw","Kathy",57,0,0,0,2,3.76
"4760","D2J-eGlF320CDnxr4iYZog","Sierrah",5,2,2,0,0,4.2
"4761","UYeniKGNMDGq3Hgp0n-WIA","Audrey",2,0,0,0,1,5
"4762","DGaiqKzuZxc9HY2WOcyLoQ","Errol",50,3,0,0,0,3.74
"4763","TPeYX9vxlAdRY6bNjqBfBg","Michelle",5,1,0,0,0,4.4
"4764","CgJsJ0oYwzwOgX_OBhbApw","Azzam",22,12,0,0,1,2.83
"4765","01obJx_x85PnLVrOTgxnXA","Shallen",2,1,0,0,0,5
"4766","NoEI3raAUBkZKZMczZVlaQ","Marc",138,4,0,1,1,3.58
"4767","GtY92e_A39HpCW8LF9pnTw","Kathy",13,3,4,0,0,4.14
"4768","sN_xx195g9EPCr7FNepwiQ","Justin",85,18,8,12,3,3.73
"4769","7HS_z8WuH6YaLByM5wq37g","Slick",43,564,2504,547,7,4.05
"4770","IOjwt-cRHwdenA63T_rt5w","Shane",79,1,0,0,2,3.3
"4771","THn-m4z4o8Pno5PqFRjwLw","Adam",15,9,9,2,0,3.57
"4772","W0pzY5bMThnV5TobS5UCOQ","Courtney",105,16,11,9,1,3.54
"4773","3t9Ga2XAsqSLWSQAdE9lNA","Jordan",25,2,2,0,0,4.46
"4774","RVtPw8v_PV39DETQcI_a9Q","Ronald",9,0,0,0,0,5
"4775","ObQgnQjyVRPTJoRIfwKZAw","Maria",3,0,0,0,0,4
"4776","Tvm-jf8rVF4373Y_wmt0Nw","Mill",178,114,88,75,10,3.47
"4777","XN44XuCdlBPAmHvSBpQl5w","Tracey",1,1,1,0,0,5
