"user_id","name","review_count","yelping_since","friends","useful","funny","cool","fans","elite","average_stars","compliment_hot","compliment_more","compliment_profile","compliment_cute","compliment_list","compliment_note","compliment_plain","compliment_cool","compliment_funny","compliment_writer","compliment_photos"
"h2W94u4eeHJI5Lt_rT3RAg","Erin","2","2016-08-05","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"RCFZhhrU8ruQBHMF__gogg","Xavier","1","2017-05-13","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"Otkl_6O5ye3OZPFgSLek5w","Amy","2","2017-01-07","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"8IasaqTPQtG3I5Q4C4XgHg","Cynthia","1","2014-06-04","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"9JeC_fwN6WrEr-URiQPVAQ","Gregory","2","2016-02-05","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"8kPFPOLSmMEBuK-SZde4dA","Ross","4","2016-12-16","None","0","0","0","0","None","3.75","0","0","0","0","0","0","0","0","0","0","0"
"Ys9ZHdHyfVwta3YCoRTT9Q","Judi","5","2009-03-05","None","0","0","0","0","None","2.5","0","0","0","0","0","0","0","0","0","0","0"
"7_ST1HWNvEhgFYW6SP51gQ","James","4","2015-02-27","None","4","0","0","0","None","3.75","0","0","0","0","0","0","0","0","0","0","0"
"Q4vDqIebxY1BwBi6C5Q9vQ","Lazarus","1","2008-08-31","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"Vl9MELj0a0yTfUBs4SfepQ","Liz","2","2014-10-20","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"AcdFFYUxxYVMpw0YQltznA","Grace","1","2015-12-21","None","1","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"GxHt4oTf-yU1kdlg9aBFAg","John","2","2015-10-30","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"fa9Ng7Vyq-3G7ADqoYh3yQ","Sam","3","2012-01-02","None","0","0","0","0","None","4.67","0","0","0","0","0","0","0","0","0","0","0"
"RuaApncQojkga7TTQ7Ml4g","Kate","2","2013-04-25","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"SbReD32hHtFIjONl-vnfWw","Lisae","10","2011-11-26","None","1","0","0","0","None","3.3","0","0","0","0","0","0","0","0","0","0","0"
"IIL851FneU_nzSHJGDU28g","Gary","2","2011-01-17","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"fUT3Sq_T-Y5JaPVonuThWA","Pupluv","4","2012-09-25","None","1","0","0","0","None","3.75","0","0","0","0","0","0","0","0","0","0","0"
"umnjp21Eu6hw_vEFZdEUVQ","Lauren","5","2011-04-12","None","0","1","0","0","None","3.2","0","0","0","0","0","1","0","0","0","0","0"
"rVHrY0nDdNFSEZOBybi_ig","Bob","9","2013-03-12","None","0","0","0","0","None","1.44","0","0","0","0","0","0","0","0","0","0","0"
"-Dwbp3jT0RYrdvr1nn7Y7w","Carrie","7","2016-05-26","None","0","0","0","0","None","3.29","0","0","0","0","0","1","0","0","0","0","0"
"ikv220fCLnXLZsxZDw9CHg","Victor","3","2014-06-05","None","1","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"f2ZdociHsLBNr8uwl8P01A","Elie","1","2015-07-17","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"CiLks4YszswospIIbBrRPQ","A.","7","2012-12-08","None","1","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"VXxfLsD0oyIX5NH0fx1DDQ","Jennifer","2","2012-03-31","None","0","0","0","0","None","1.5","0","0","0","0","0","0","0","4","4","0","0"
"X1KIZ4Mi2dEVkgA6BwK1Mw","Robert","2","2011-08-16","None","0","0","0","0","None","4.5","0","0","0","0","0","0","0","0","0","0","0"
"QXp-1Nfw40NA6KbJdWzIyg","Manoj","1","2015-05-17","None","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"7ztXIb0J5poe2Cvn79JKTQ","Paige","3","2016-07-01","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"83RjtBN8fFl1XfsbmYmS2Q","Kari","1","2015-07-17","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"ToUGH2K8ckRtm2ueoffO8w","Robin","1","2014-05-20","None","0","0","0","0","None","2.0","0","0","0","0","0","1","0","0","0","0","0"
"N0Lt1ctAzU76FsSnL4LGuA","Gayle","2","2015-06-05","None","4","1","1","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"IdDRIKoQJTEDhvxBX16fgA","Justin","5","2010-01-20","None","0","0","0","0","None","4.4","0","0","0","0","0","0","0","0","0","0","0"
"3TL4F02H8ENeHmj6Ca0y_g","A","7","2015-01-24","None","2","0","0","0","None","4.86","0","0","0","0","0","0","0","0","0","0","0"
"6l1sTTil389PXRPGcXyM0Q","Stinky","3","2014-04-13","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"Fac3Wh83l6p2kMU8bCUepA","Series","8","2009-04-24","None","0","0","0","0","None","2.63","0","0","0","0","0","0","0","0","0","0","0"
"RLk2eMgMfBzOq6buLEsaBg","Lauren","4","2016-02-16","None","0","0","0","0","None","1.25","0","0","0","0","0","0","0","0","0","0","0"
"AB9feSffr3izgqH8N1NVdw","Sean","1","2012-06-18","None","0","0","0","0","None","1.0","0","0","0","0","0","0","1","0","0","0","0"
"9MFIri2f16ZiOliik_1njg","Jessica","8","2012-11-12","None","0","0","0","0","None","2.63","0","0","0","0","0","0","0","0","0","0","0"
"27qUo_nh_l41y8TsiHaKGg","J","3","2010-04-23","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"5Rx3Ue3j1rMnSxYWkepQ1g","Rahul","1","2011-08-10","None","0","0","0","0","None","1.0","0","0","0","0","0","1","0","0","0","0","0"
"ykmAtm97BlIgLGTj_PrOqw","Raghu","2","2014-08-19","None","0","0","0","0","None","1.5","0","0","0","0","0","0","0","0","0","0","0"
"AfoSUW3BAfmlbpCTsNT7aA","William","7","2011-04-29","None","0","0","0","0","None","3.86","0","0","0","0","0","0","0","0","0","0","0"
"rjV0aQBtgryMahruozCTNw","s","14","2011-05-23","None","0","0","0","0","None","3.71","0","0","0","0","0","0","0","0","0","0","0"
"RY1KICbs26eeU_npu6lGDg","Marilyn","2","2014-11-25","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"GHPZlOnHGOgDhOY3IiI37g","Michelle","3","2014-08-09","None","15","3","0","0","None","2.71","0","0","0","0","0","0","2","0","0","0","0"
"I7zMq_lccmqUh0ifr1gb2g","Haran","1","2014-01-03","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"YNQ1av9A-w7Qu12PKIW2tw","Donald","2","2016-01-31","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"Ddbz9n8oW1tLA0BKH_e25A","Lisa","1","2016-08-14","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"eM6Su6wmoXCHvQnaXsADrw","Sophia","3","2010-11-18","None","1","0","0","0","None","5.0","0","0","0","0","0","0","0","1","1","0","0"
"s_jDXm6bdtjJEbNBM3Op9A","J","2","2015-12-12","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"Np4-qEumU7zOEJAkwQtomw","Josh","1","2011-09-29","None","0","0","0","0","None","3.0","0","0","0","0","0","0","1","0","0","0","0"
"SPq6sZCr2dQ8uDtl01ReZg","Rick","12","2016-04-16","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"09s_Tdq3N5xzYcYdbVU2ag","Rosa","1","2015-01-12","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"jpBeoXfTVD6OBxYjSu7iBQ","Z","2","2015-10-04","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"jqbZ2kqe5SvUl1H_fYZQyQ","Sabrina","20","2008-06-22","None","0","0","2","0","None","3.48","0","0","0","0","0","0","1","0","0","0","0"
"akE9ZIaGP5JUlTI4nloH9A","Dori","2","2012-03-26","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","1","1","0","0"
"ecRuy6BLIyMt6k4nMJaagQ","Roshan","1","2013-12-05","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"g1k9EIUbeYGO2l_kjZVM6A","Mark","2","2014-11-03","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"9rSAOWDLAmKf8qwrNBV-Qg","Bobby","1","2011-08-11","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"KjT3D4gZd5B-_WKgzmWjKg","Charlene","71","2012-10-25","None","32","22","1","1","None","3.38","0","0","0","0","0","1","1","2","2","2","0"
"NjHg0EyPeUa386tMnx-XIA","Kristen","1","2012-10-16","None","1","1","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"sKJsxaF7iiyABZAaPzSf2A","Emily","5","2015-03-10","None","0","0","0","0","None","4.8","0","0","0","0","0","0","0","0","0","0","0"
"ZBatWYt_dvgnABATD9xjKw","Claire","3","2014-10-17","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"YHNd-vi_wMr3QGYrB5SWBQ","Sara","1","2014-11-17","None","2","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"jvERqjg-o3EC3iJEt8jrNw","Greg","2","2012-07-08","None","1","0","0","0","None","3.5","0","0","0","0","0","0","0","0","0","0","0"
"fWlbb95nuIkxf7kHi_T3ew","Chris","1","2015-08-08","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"azAyB6XPwcuO2AHFQna-qA","James","18","2013-07-25","None","0","3","0","0","None","4.06","0","0","0","0","0","0","0","0","0","0","0"
"xbGlBJAlfaRd0-3aDSvYTg","Arthur","1","2016-11-14","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"wNY_bQWNozzbhSxV3Cociw","Ariana","3","2015-08-04","None","6","0","0","0","None","3.67","0","0","0","0","0","0","0","0","0","0","0"
"AfLsQ7xb0ys-nNZD7zV6aw","Angie","18","2009-04-01","None","0","0","0","0","None","4.33","0","1","1","0","1","0","2","1","1","0","0"
"ntqs4BjBT49QXMo0ZP4Nng","Melanie","2","2017-05-27","None","1","0","0","0","None","1.0","0","0","0","0","0","1","0","0","0","0","0"
"39qHG27QTA1gGJe-5Igj9A","Kristina","1","2012-01-14","None","0","0","0","0","None","4.0","0","0","0","0","0","3","0","0","0","0","0"
"M6rKHllQZVXIlUYpvDQTtw","Bailey","1","2015-03-02","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"v1CB08JwE3bnYpGHteDr4g","Katelyn","13","2015-01-14","None","0","0","0","0","None","3.06","0","0","0","0","0","0","0","0","0","0","0"
"tcwskArzGgD93XQXI9npBA","Leroy","1","2017-03-18","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"-ldHxTXtXZf82CfIUQ7nOw","Suzi","2","2017-07-01","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"aB_7aY0WIqRLNfzKPgwN2w","Sarah","2","2012-10-30","None","1","0","0","0","None","3.0","1","0","0","0","0","0","0","0","0","0","0"
"LVam-wfYVEJ8KnyLpZHUtg","Amanda","2","2012-06-05","None","0","0","0","0","None","4.5","0","0","0","0","0","0","0","0","0","0","0"
"tRquwDFiPfLZ7aGQp62WOg","Robert","1","2015-06-01","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"pNSqBNbRRoo_aIIg7Q8Cqw","Jim","2","2012-09-23","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"LFwaDFb_IjCSxdnINd7c0g","Test","1","2016-05-13","None","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"lXhds55fHJ-qPRgu-sz1BQ","Jack","9","2012-12-08","None","1","0","0","0","None","3.6","0","0","0","0","0","0","0","0","0","0","0"
"Al371B-ONauYW2B-WSXc8g","T","1","2016-02-23","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"zp5Gw5AL6sOeQbolFhzOFw","Matthew","2","2017-01-28","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"zOgpx8qLBibIIJ5uHxUlgg","Vegas","4","2015-12-12","None","0","0","0","0","None","4.8","0","0","0","0","0","0","0","0","0","0","0"
"kQJkW-5T7xQxuigtWHMfNQ","Liz","3","2015-07-04","None","0","0","0","0","None","4.0","0","0","0","0","0","0","1","0","0","0","0"
"Ne_HMkGQjt9m41qqkCtr4A","Kahren","12","2008-06-25","None","0","2","0","0","None","4.33","0","0","0","0","0","0","0","0","0","0","0"
"VVe3YG5lvgeOhB3WT34X5g","Jason","5","2012-05-22","None","1","0","0","0","None","3.8","0","0","0","0","0","0","1","0","0","0","0"
"zrR-lHlZ8lUTyhGzqsP2xQ","Cecilia","2","2014-01-06","None","1","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"inSCx3zVIZNmO3a0cBWvPg","Kevin","1","2016-06-26","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"cNd8iy360pW8h9gzxGHRaA","Mack","3","2015-02-07","None","9","1","6","0","None","4.67","0","0","0","0","0","0","0","0","0","0","0"
"6arMxI64eOQcQfQaC49USQ","Kevin","8","2015-08-21","None","5","3","0","2","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"ebbWnXQAMypwC3TqhjA8xg","Cherry","1","2015-04-19","None","1","0","0","1","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"ZxY7Y5zlHM9UnmZYMhrgzQ","Matthew","1","2013-07-24","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"9aZ3Lfr2Wm2x-g71oWIUmg","Waikei","9","2013-11-04","None","0","0","0","0","None","3.67","0","0","0","0","0","0","0","0","0","1","0"
"d7SXxAXJ_cETpwbyI74Oww","Madison","75","2013-01-14","None","51","21","15","4","None","3.28","0","0","1","0","0","0","0","0","0","1","1"
"K5cCkMRWEvURTWaE1jhtng","Monte","4","2016-02-07","None","0","0","0","0","None","2.8","0","0","0","0","0","0","0","0","0","0","0"
"QQNL-E-gdngVI6WklZmwjQ","Gail","4","2014-06-28","ea3HFxRRo4gZOmlDle8IPA, -Sbsjlqdlmu_yax1Rs761g, BJPDZ1zQalqd7_9NIUXrmA, 41kMyI1BfOTyIIAenUSaTQ, MpDan9_WySHrZVbtPZQL1g, fi38ETFUNBBndrkKqLqUtA, cK-tsr9qzvDzq0UjmvDsuA, UhcZDIn_teMUbBjP653VIQ, GLeYLidXfRqN_Z4ItatwZA, CgWWnLS1JuY-IFlULUVowQ, KcFMI-hsr2Em7whfI4OM5g, opPpHVIp8SKHMJg3_y5Lew, 85Jq6l707HWj2XpFw7qPGg, HwCWwx4PXIYJIksZN4MJZQ, 07YwgODlk64EPZ9if3d7Cw, bTRFge5pRWMh7IoCLn7lBw, Q6f-wmLKk6kPIq648ybmbw, QeHZjU8MrX6p0vYCqyXiJA, Qx8WMsFNHBfx6rIH_G0nBw, La1ggB37gvq6UWpEWaMtMA, hF-Hekp16A6qQkwSFfMJDw, FNGwXNf9wSYsnK_CgqlKhg, bFW-MB_YUIXE-HZwTqvESA, J2jJdL2jc1vQe3uVfeEU4g, ln4fYjlz88DyjQKpzCTXkw, 8OiGhTEaqRcBrF5rULr4dA, FuW1EwnbQoHyDMeOGrljsg, JLdxmsngE7cjrwNT7zqgyQ, EFniG2-0xUMG2WX5RrQI_A, ERmvXD9ch57VkpVaAP3F7w, 7eFy-LxZuvS2K6PAQoibBA, c7C5QziJbx6JOnQFiOxUXQ, UDFIZXP0kOb2xKoYToTS6w, 7HzEifIIJN60vlIRVp1XSA, exygIMUwWiMg8HU4L_lNIw, x1APtpT229mo4PCnu8T81Q, cqgjW23FJyu5kFlRDN1CpQ","277","93","36","0","None","3.5","1","0","0","0","0","0","4","0","0","1","0"
"BDtYwdjAvjlE5JftlTVgEg","Clista","33","2012-02-23","xclwmzlkaBGWrT6UB7SIgw, 5ddVuPaV3bzBZCi5n8HmPg, VZeqIxVa9BPFvph5AQkV1g, mWlg-6v4BrVCTuM19LzDuQ, 1ClehukXXXcLDMte0_-8mw, Jeg26g698aYHHEoEp0LGXw, c9GQW9XhiDzGaUNL8Vz2bg, 8LD5oZFLKT_7y0vvLgaE-A, Vg8OegUBy3ysu4gCuTX7qA, e5bmxl5IF0bBbwflBMbHLA, -nXGeYcJaE7H0XubA2ipsg, PTYNrRNISNquufU6XdhNDw, pkkl7J2zYHA4WlPf15VZJg, zU147PmWheQPKPX-SzREPA, oXGTNqCbq9BxTYBz3K8Kbw, IyJzrjxlSKqCQT6oiOeLVA, j4ZkHjDcWjXJ4z2tiRdpnA, PDXF_zQNR5DIqHumUYRSZw, Ot3uUMWsMbUn4tago9gYwQ, QSX_ODkMfl2lR85ji4z2Gw, _-5MDPeGvnngk2NDgTpvYA, FnZESb2kYEgKOPQka9ZZww, cuITEblmWk51bE821jCXTg, HmIDeuRsVCxhkNjbME4jCg, xqo3ZPEH1raT8bCSElLtkQ, qjPFNt7w8cc_-kP3Rke6YQ, qOR__s0HxlrgurdIV-Nebg","24","1","3","2","None","3.34","0","1","0","0","0","0","0","0","0","0","0"
"LJYX_FxiaudA38sZ9bY8bg","Zack","11","2014-05-26","4dcXkFOgWkoUF7A45p7Xzw, -qv3TdXhuImzjBjOTwLC1A, eZ93Uc6bMHO_99bjeyTQEg, oZfqzdSsriNCZ6IZS4_a9A, x0jYu9P6No978t_f2Q5-tg, nti6HTMlsmvb7shcl2eZRw, hvjjDeDD_x40InpUUlNmDw, TjKeoIXohQedX1KR-EE9wQ, 6dIU4qmstH1ars7jecm9Qg, QMidXO27vQLu8ww2fc6F6Q, lMkkFazKGwNNFVqk9iP6-A, dEEHbPIfsaMfLKJmMnkn6g, lu5ReXNd01cdVcrY97ArpQ, 323jNYoUIIQemGdUv4Tayw, Y_tZy17_4upzQIiUGjUrqA, d58st1HfI2nixidDhqXDYw, h91igSzt3oQESvQP56tHAA, Z7_2LoVLDDyjrrn0DfVOwQ, -hOU5sNF1-ZGx_OyVppA-g, oSifL5ZYYItiD5Ooejbk5A, Zlsn5JY9YSgP4MFbEQFxAw, WPRK2EQWVBf0iBih5oKBTQ, viencloXTsUqyuKmuDPKTA, 3eXJ901iD4NWRQdxlqgffw, AM6dJGgICykfG4b5zDEPnA, P8azO2ZDqLogq471Xwy4hA, vIGs28K120Ac-1OhfPnwVA, CA1TZGO0Js7ZOPVdlX87sw, nqGMw8gP-kjZG9TK2Q3isQ, R_QBgvYDgVCs-jFs7NfM_Q, jAhw9FjcgWZA1HQ69pCt4w, Ubf-TG8obcNoiAzucOxCgg","2","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"E4SGh8tQPgQyShyfzdTiSw","Becky","9","2011-04-18","5UHNqcTYb9j9iVttDMzoWQ, AMKGsClVyKIxAYgWc9jAqw, ZduM7ZULZgeoBag5SkG5bg, xu4LvsUkdQRUlaHC9BP59g, 82duOgTotGeUA-7z2aAc0A, 8hFVLfaa2k9ybxCe33nf0Q, b3RbbEpSCr6dJm2LNXEpPQ, EUEFyLl1fIeHctzkoJ1bDA, 6kYR4Lv50gs04lAda2ukhA, Fp-MhKOa8K2IA09IUgNP3Q, 1_ZL9VNUzVjfu58-AZVADw, oN8X6yoBAtPclyRO-Cmqbg, buMUKB0_kHRqiPo9cI7Znw, zIL69edyQh0yA-TCnO498A, uNa0X1ViRO5X6xHaj1lFnw, zKKINdw5ECJyCfjcVHcPOA, qC68GxcR5Gx9qbZyA-hCPQ, OiajAZ1OZrbbkx3UohpdAg, rXCEv9DWkASu4vTYaCMYCg, NihSbmDRdFSFhy9SsTlNHw, 0tf7BiOH3coS88epdAGImA, tuCawhnn9w3flANHD9TO6Q, pgj_QnNsHet8NyNHAgCRFw, 3wLSLzgNu9XOz9Q-XHbz6g, fTlDGYIyU2onxOvIQx5_sg, RrSR7UkgV0wmS-tfJFcDaQ, vhflazPhwmHOznJV1acq6A, JVfb-bbflyGY6yrg8sESZw, 2zDi6yrRJyJa-j7kJRfx8A, 1RgVzm_OGjvTFFuIvd6O2w, 3oSBh8pVKmO9xXY47b5r0Q, sfsjUjHer77N2Bh0ga-ktw, -AUujAm_mSgtroIcg6WQzw, aoUSmEwnuzxRP2_xMDH78g, be1hMb3aLJLh887wMB6oEA, rO2WbFYYQInIBwraPndHoA, xHtWDV4zEp-lXYeGqRAkLw, 8MnnRxivor4vSoF9bcUXKQ, VgEjq4wJqibi-RfCHBMUVg, 3GLpehGV1ioZZNx_prSVWA, Xzr5QHgVQRxpeUcJU3UAcg, W9FTYNTHOmHtjZZKpCwhKQ, m3f1x02-81PfN-3LnIzOlg, jcXQfEOYhtnVmh4Dg6Awug, VwNmni8eXNsrTRfO7xkmpg, murQVHQhKUaZxHbLrNJmuQ, JQsRggrH_m3GnwyDKrUKAA, OTVwAUXrRTkqWAHLc3wT8w, dTttMSJPWvyJCPsDoX_eQQ, PhcE6tWG6sj_g0ilxIHnZw, r6aJ12UMLDwrmakYsjEdvQ, WnDZq5IMNdNGOcOPeKRiMQ, RMf8q0GHRUNro9TUM0irqw, 3gGpNOdMgBVTViBgvTmTuA, j8SflyNmI7cA672xebLqMA, gxUqX9Twpqe2kfL7_8_ZwQ, 4naMSXwXjBtuAtQ06xt8OQ, eo0QqtiWvpNFooEQ2--7zQ, gpGTM53MK1RgekKtavHjNg, NkteCw_S4_em04L85UR0tw, -KzeBgaBuPSVPxD9THTVYw, lBM3Q5hcF-WRTIwp3DpCBA, sjxDvZHNSId5L-mXuknf5A, OkUFnUajHjHf2nj0ACAMQw, pjtKTzz9HMWaLzcAXRVkBg, dUOz5Cn4hwswxQ7RNyTy2Q, 8zRNReyYRpZD-MnTNOR8uQ, mjOTxmb8taPX-wCDdlz3PA, 27LKwW3KcA93cEe0_MMkYQ, CXeTLlxoJzXcHux6z24-Gg, pqLLE4YgxJfolrBQSWSnSg, 4Ierg7NA8Jn3hLY5j_kjlw, f8oHlapdfcrT2YjdM2Jz0w, auT1yxsr6-vB-w7MvSFEng, HHkw3lW0wraeiUkjPOStTQ, gSiE9PtKMZ-voeP3zM780w, c-qKmR4EnMAOlIWiUVgFkg, XLx2a3MGf3q1ibqPs0FyQg, sElNmuKOyoR2GiLia9m3Cg, qFSdHFPblWxYtr25lnJqdA, XdOSS2r4yNzjV6OJig7qUA, ByYmIQPaM48v_qArsdhMHA, hwGGzmyg6Ip4mlPHK3ivTQ, lGKbOBc9bw3kx-dv6gP2ow, Hf_QAtCyvXa_LH0xVMzC5w, KKH1BCD_qT9FTbeYMxYWiA, wIOfRi26hxjECFNUS1YEvw, C6oufkSHiPw2CdiAQx-Dpg, AqjP_U0C4WVo2g6CenmBxQ, ousagp0_coa8M0lmo3WXzg, 8dXaolxFOb8OLmO_Hjbhsg, DNOJNjFnXlM8oXuBcyzXNA, gb1ZpjYrjAXENuwao15mOw, ZeEgXzDOSGyoW9EmjSOI1A, -uJaxae5ZVYdbbZaoPckFg, APynP9wzIzi5B--D61_6yA, TwNj2fbehblsF-5BRrc62g, Mby5IjNNPJMvKKnNd5B3nw, AnPl46BSMHJJRT92UXiI4g, q7TMM6LjzSLlkaHh3FDT5w, _3kNcN9Z9W4q1Fsfg23mWw, O3C3DYRmEG3Yx25uQhoHhg, mdMFoAvygU8mdDaZnH9srw, EEo7E9UV1dbX2NoQz--6mA, j_QoHKAUf8z5pP2yvu-UnA, wGBvVi0BiBEqYwB4wDPFWQ, xR33nwjDDOcsE7b0TrLyHQ, slOlrdac4aL-0O-39t5XKQ, BQQp6z8NO0asVzxdT_82lg, ww2HpVkW_NhUguDhVfg1XQ, L5UlvI1rvn1IXAU3YToxww, Uf_PLwewwLsGmRf9oHpDsg, gYuGKEHsreharSx2lq9T8g, VHCt0VHxUDwv0STKDoLgGA, -NRdXgnTIjmIvCibBL1RAw, eCXdrzKOpjjysCAHHzJR-w, BqcfwPZ73z62jNrtHoo_7A, v3MUnSuMkYa2pF7e3QsvUg, ibnm-Y7Kq7bDGypVlU1kCw, zhu16r33ntFG-bjlIgKLVQ, O5pn2Vh_gCfadVtRITdu2g, n-4f9qN1C7PTsJE_ypNmJQ, LLMJWl0Puf1A3P1NCZhVwA, 4kuKtIxb77Zn4FDAKat9sA, F9YABCGW0iND_JMZx7ytvg, l6jOotHm_-4F44q6zvEk_Q, d8jZwUylQ_Cs8EyKbCImSA, eUbllnUtjvHQ-uJkasCgAw, aOyhEa7lEOutn9HCT9VRSg, tAw2i-obml5ZDqHJqcahjQ, IJvEcYSBpwWrJO1kRu27uQ, WcCEc6PLJyArNISLA7ou9A, VvHW9emRHoTepD-6RLbcRQ, yfgqKaA_FMXcfYDVyrQ2IQ, wxn3hFgCJ8xA3fL80zOgaA, dyZz-8eoEERqEttOpbAtxw, cK1ImKmMBts2kvFBJd0Uig, LeHlGUkDe5APlGbFVrLmTg, 0ITEtyhXJeieHUvO-FBZCA, _Gmq-KG6oeVQv0qNnNI25g, Us1j1N8uUFx16RVIXjjAxw, tVMEUdXVwatgSDoCTHdW9Q, FmX__9P99oDmQv_7NVZQcA","1","0","0","0","None","4.67","0","0","0","0","0","1","0","0","0","1","0"
"2UneBeHU5ChphZYs7KcuLQ","john","22","2010-04-11","None","0","0","0","2","None","4.04","0","0","0","0","0","1","0","0","0","0","0"
"0KUjAtqzeaGNqWckBcNOzg","Irene","3","2013-06-26","None","0","0","0","0","None","2.33","0","0","0","0","0","0","0","0","0","0","0"
"qcXfYIc_fCA0KjfGFTkuGQ","Theresa","1","2017-01-19","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"KLLBg8pTzjiD1nWUHsjMAA","Damian","34","2011-04-08","None","1","0","0","1","None","4.42","0","0","0","0","0","2","0","0","0","0","0"
"L1QuAX0CGNoWJ5oLstO4Kg","Keith","5","2015-01-14","None","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"mUWp13DTT2rEXmRl4zwYAQ","Gee","3","2017-01-06","None","0","0","0","0","None","1.33","0","0","0","0","0","0","0","0","0","0","0"
"EjL4a7R5qZVB8vQ3HRzSiw","Amanda","1","2015-08-26","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"DBE0CX1oOQlCTIJFp4QOUA","Becca","8","2012-01-24","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"2ynK1q5bOEDmpNUhsRRAcw","Matthew","3","2011-08-19","None","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"Fb8awBSj5V748UZIOAzJrw","James","1","2013-03-12","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"X93VzkxppmlPaqsdMjLEGQ","Robert","15","2010-12-16","None","0","0","0","0","None","2.87","0","0","0","0","0","0","0","0","0","0","0"
"cUY4Tv-iGOtRqtvqNMAlAA","Mary","3","2013-06-14","None","0","0","0","0","None","2.33","0","0","0","0","0","0","0","0","0","0","0"
"5sKL8RReFgLLn5pCCxkZ1Q","Katherine","2","2010-07-14","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
